id,ext_id,start,finish,Q2,Q3,Q4,Q5,Q6 ,col_1,col_2,col_3,col_6,col_8,col_9,col_10,col_12,col_13,col_14,col_15,col_16,col_21,col_22,col_30,col_42,col_425,col_2581,device_type
1898692.00,#NULL!,2024-02-29 13:42:38,2024-02-29 13:44:23,2.00,1.00,2.00,2.00,כל בחירה קשה.אף אחד לא היה רוצה להיות אחד ממקבלי ההחלטות או ממשפחות החטופים,2.00,4.00,4.00,0.00,1.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,24.00,2.00,37.00,0.00,3.00
1898696.00,#NULL!,2024-02-29 18:49:35,2024-02-29 18:51:23,2.00,5.00,3.00,5.00,אין לי מה לפרטזה מה שאני חושבת,2.00,4.00,3.00,52.00,2.00,3.00,1.00,7.00,16.00,3.00,16.00,16.00,1.00,2.00,28.00,1.00,31.00,2.00,2.00
1898718.00,#NULL!,2024-02-29 12:35:14,2024-02-29 12:38:36,3.00,3.00,1.00,1.00,.,2.00,4.00,0.00,0.00,1.00,5.00,1.00,8.00,1.00,0.00,1.00,1.00,4.00,2.00,27.00,2.00,19.00,0.00,3.00
1899104.00,#NULL!,2024-02-29 13:43:43,2024-02-29 13:45:12,2.00,1.00,1.00,2.00,אסור לתת למקום קיצוניים להחליט על החלטות כאלו כאשר הם מגיעים כבר עם החלטה ידועה מראש,2.00,5.00,3.00,39.00,2.00,5.00,1.00,8.00,1.00,3.00,18.00,1.00,4.00,5.00,35.00,1.00,100.00,5.00,2.00
1899105.00,#NULL!,2024-02-29 12:43:19,2024-02-29 12:45:03,2.00,2.00,1.00,5.00,רוב העם רוצה הכרעה חד משמעית ובעקבות כך שיחרור החטופים יחכה,1.00,4.00,6.00,1097.00,2.00,5.00,1.00,8.00,1.00,5.00,1.00,1.00,4.00,4.00,28.00,3.00,14.00,5.00,2.00
1899139.00,#NULL!,2024-02-29 12:35:55,2024-02-29 12:38:49,1.00,1.00,1.00,3.00,"בעיניי; שחרור אסירים בטחוניים פוגע בבטחון המדינה. החזרת החטופים חשובה ודחופה ביותר; אבל לא במחיר סיכון כלל אזרחי המדינה. בעיניי; הדרך ביחידה להחזיר אותם היא ע""י יצירת לחץ צבאי עד כניעה של החוטפים והחזרה מרצון",2.00,4.00,4.00,60.00,1.00,4.00,1.00,2.00,1.00,1.00,1.00,1.00,5.00,3.00,26.00,4.00,100.00,2.00,2.00
1899153.00,#NULL!,2024-02-29 14:01:44,2024-02-29 14:02:07,5.00,5.00,1.00,5.00,לשאול את כולם,2.00,7.00,7.00,71.00,2.00,4.00,1.00,8.00,1.00,1.00,40.00,40.00,3.00,4.00,52.00,2.00,24.00,4.00,2.00
1899154.00,#NULL!,2024-02-29 12:37:11,2024-02-29 12:39:09,5.00,3.00,2.00,1.00,לפי הערכות בטחוניות,1.00,7.00,7.00,71.00,2.00,3.00,1.00,8.00,1.00,1.00,29.00,29.00,3.00,3.00,59.00,2.00,25.00,4.00,2.00
1899156.00,#NULL!,2024-02-29 12:39:37,2024-02-29 19:49:07,5.00,5.00,1.00,5.00,כולם צריכים להחליט,1.00,3.00,7.00,71.00,1.00,3.00,1.00,3.00,1.00,1.00,1.00,1.00,3.00,3.00,19.00,2.00,100.00,4.00,2.00
1899157.00,#NULL!,2024-02-29 12:39:30,2024-02-29 19:53:11,5.00,5.00,1.00,5.00,העם צריך להחליט,1.00,4.00,7.00,71.00,1.00,3.00,1.00,8.00,1.00,1.00,1.00,1.00,3.00,3.00,27.00,2.00,25.00,4.00,2.00
1899176.00,#NULL!,2024-02-29 22:22:37,2024-02-29 22:25:33,2.00,2.00,2.00,3.00,בממשלה הרוב בחר/הרוב הביע אמון בנוסף לכך שהם יודעים מה קורה בפועל,1.00,4.00,2.00,33.00,1.00,5.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,2.00,27.00,1.00,24.00,3.00,3.00
1899177.00,#NULL!,2024-02-29 14:45:35,2024-02-29 14:49:13,2.00,3.00,2.00,4.00,צריך להגיע להחלטה אחת חכמה בלי למשוך יותר מדי זמן,2.00,3.00,3.00,48.00,2.00,3.00,1.00,8.00,1.00,1.00,47.00,47.00,1.00,1.00,20.00,2.00,44.00,5.00,3.00
